Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2013,11,2,11:00,UTC,7,1003.5,-1,88,0,-1,8.4,6.5,30980,227,6.3,4.6
2013,11,2,12:00,UTC,7,1003.2,1,88,2.2,-1,7.2,5.4,8200,243,8.8,6.5
2013,11,2,13:00,UTC,7,1002.7,0.2,97,0,-1,7.8,7.3,12010,201,6.2,4.8
2013,11,2,14:00,UTC,7,1002.3,-1,97,0,-1,7.5,7,12680,220,5.4,3.9
2013,11,2,15:00,UTC,7,1002.2,-1,97,0,-1,7,6.6,13490,205,4.9,3.7
2013,11,2,16:00,UTC,7,1001.7,-1,96,0,-1,6.9,6.4,14080,206,4.4,3.5
2013,11,2,17:00,UTC,6,1001.5,-1,96,0,-1,6.6,6.1,14960,212,5.4,4.1
2013,11,2,18:00,UTC,6,1001.5,-1,96,0,-1,6.6,6.1,15020,235,3.5,2.7
2013,11,2,19:00,UTC,7,1001.2,-1,98,0,-1,6.3,5.9,9600,214,2.8,2.3
2013,11,2,20:00,UTC,7,1001,-1,98,0,-1,6.8,6.5,9670,206,3.8,3.2
2013,11,2,21:00,UTC,7,1001,-1,98,0,-1,6.2,6,5440,222,2.8,2.3
2013,11,2,22:00,UTC,7,1000.9,-1,98,0,-1,6.2,6,7050,233,2.7,2.1
2013,11,2,23:00,UTC,7,1000.6,-1,99,0,-1,5.7,5.5,930,260,1.6,1.2
2013,11,3,00:00,UTC,9,1000.8,-1,99,0,-1,5.2,5,520,265,2,1.6
2013,11,3,01:00,UTC,9,1000.7,-1,99,0,-1,5.4,5.2,230,257,1.7,1.4
2013,11,3,02:00,UTC,9,1000.6,-1,99,0,-1,4.5,4.3,140,36,2.8,2
2013,11,3,03:00,UTC,9,1000.5,-1,99,0,-1,4.5,4.4,110,27,1.7,1.1
2013,11,3,04:00,UTC,9,1000.4,-1,99,0,-1,3.9,3.8,120,13,2.3,1.5
2013,11,3,05:00,UTC,9,1000.9,-1,99,0,-1,3.5,3.4,150,45,1.4,0.9
2013,11,3,06:00,UTC,9,1001.2,-1,99,0,-1,2.9,2.8,130,69,1.6,0.9
2013,11,3,07:00,UTC,9,1001.6,-1,99,0,-1,2.8,2.7,150,337,2.3,1.1
2013,11,3,08:00,UTC,9,1001.9,-1,99,0,-1,2.7,2.6,150,25,2.6,1.8
2013,11,3,09:00,UTC,9,1002.3,-1,99,0,-1,2.8,2.7,280,22,2.9,1.9
2013,11,3,10:00,UTC,9,1002.3,-1,100,0,-1,3.1,3,580,53,2.4,1.3
2013,11,3,11:00,UTC,9,1002.3,-1,100,0,-1,3.1,3,1300,91,3.1,2.1
2013,11,3,12:00,UTC,9,1002,-1,100,0,-1,3.2,3.2,690,71,3.5,2.3
2013,11,3,13:00,UTC,9,1002.2,-1,100,0,-1,2.6,2.5,1420,123,3.8,2.4
2013,11,3,14:00,UTC,9,1002.1,-1,100,0,-1,2.7,2.7,810,61,3.7,2.8
2013,11,3,15:00,UTC,7,1001.7,-1,100,0,-1,3.3,3.2,11720,74,6.5,4.6
2013,11,3,16:00,UTC,8,1001.4,-1,100,0,-1,3.6,3.5,6220,77,6,4.2
2013,11,3,17:00,UTC,8,1001.4,-1,100,0,-1,4.1,4,14460,90,5.5,4
2013,11,3,18:00,UTC,8,1000.3,-1,100,0,-1,4.3,4.2,11170,86,8.2,6
2013,11,3,19:00,UTC,8,999.4,-1,99,0,-1,4.3,4.2,8870,86,10.1,6.8
2013,11,3,20:00,UTC,8,998.7,-1,100,0,-1,4.5,4.5,7610,84,7.6,5.3
2013,11,3,21:00,UTC,7,997.8,-1,100,0,-1,5.9,5.9,16280,98,7.7,5.2
2013,11,3,22:00,UTC,8,996.3,-1,97,0,-1,6.7,6.3,7040,109,10.5,7.3
2013,11,3,23:00,UTC,8,995.2,1.1,97,1.1,-1,6.8,6.4,11540,115,11.6,7.9
2013,11,4,00:00,UTC,7,994,0.9,98,1.3,-1,6.8,6.4,7060,115,12,8
2013,11,4,01:00,UTC,8,992.8,0.9,98,1.7,-1,6.9,6.6,6930,116,10.8,7.7
2013,11,4,02:00,UTC,8,991.6,1.8,98,1.7,-1,7,6.7,7010,119,10.2,6.8
2013,11,4,03:00,UTC,7,990.4,2.7,98,1.8,-1,7.1,6.8,6070,121,10.1,7
2013,11,4,04:00,UTC,8,989.4,0.9,99,0.5,-1,7,6.8,6540,117,10.4,7.2
2013,11,4,05:00,UTC,8,988.3,1.5,98,3.5,-1,7.3,7,10360,114,7.9,5.9
2013,11,4,06:00,UTC,8,987.6,1.6,98,3.2,-1,7.3,7,11850,108,6.6,4.5
2013,11,4,07:00,UTC,7,986.8,2.1,98,1.6,-1,7.3,7,12040,100,6.8,4.7
2013,11,4,08:00,UTC,8,986.4,3,98,1.7,-1,7.2,6.9,7650,83,3.6,2.7
2013,11,4,09:00,UTC,8,986,2.9,98,1.8,-1,7.2,6.9,8520,30,3.1,2.2
2013,11,4,10:00,UTC,7,985.5,3,98,4.3,-1,6.8,6.6,8960,353,5.2,4.1
2013,11,4,11:00,UTC,7,985.7,3.2,98,3.7,-1,6,5.8,8220,311,6.9,5.5
2013,11,4,12:00,UTC,8,986.2,3,98,1.6,-1,5.9,5.6,11260,311,6.3,4.5
2013,11,4,13:00,UTC,8,986.9,0.8,98,0.5,-1,5.7,5.5,12320,277,4.3,3.4
2013,11,4,14:00,UTC,8,987.4,0.3,98,0,-1,5.8,5.6,46650,270,3.7,3
2013,11,4,15:00,UTC,8,987.7,-1,98,0,-1,6.3,6,50000,254,3.3,2.6
2013,11,4,16:00,UTC,7,988,-1,97,0,-1,6.4,6,39820,256,5.6,4.3
2013,11,4,17:00,UTC,8,988.3,-1,98,0,-1,6.5,6.2,19610,245,4.9,3.7
2013,11,4,18:00,UTC,7,988.9,-1,96,0,-1,6.7,6.2,28810,235,6.3,4.4
2013,11,4,19:00,UTC,8,989.6,-1,93,0,-1,6.8,5.8,39330,229,6.8,4.8
2013,11,4,20:00,UTC,7,990,-1,92,0,-1,6.3,5.1,34420,228,7.4,5
2013,11,4,21:00,UTC,5,990.2,-1,96,0,-1,5.8,5.3,17110,207,5.4,3.7
2013,11,4,22:00,UTC,6,990.2,0.7,96,0.2,-1,6.4,5.9,32290,202,7,5.6
2013,11,4,23:00,UTC,7,989.9,-1,95,0,-1,6.1,5.4,41720,202,6.5,5
2013,11,5,00:00,UTC,7,989.4,-1,95,0,-1,6.4,5.6,42090,189,6.9,5.2
2013,11,5,01:00,UTC,7,988.8,-1,93,0,-1,6.3,5.2,38460,183,7.3,5.2
2013,11,5,02:00,UTC,7,988.3,-1,93,0,-1,6.2,5.2,40750,152,7,5
2013,11,5,03:00,UTC,8,987.6,-1,93,0,-1,5.8,4.9,21910,147,8,5.5
2013,11,5,04:00,UTC,8,986.9,0.4,97,0.5,-1,5.5,5.1,5790,145,7.9,6.1
2013,11,5,05:00,UTC,7,986.1,1.4,97,1,-1,5.6,5.2,4230,139,8.7,6.4
2013,11,5,06:00,UTC,7,985.3,1.3,97,1.1,-1,5.7,5.2,7020,139,8.5,6.2
2013,11,5,07:00,UTC,8,984.6,1.1,97,1.5,-1,5.9,5.4,7490,140,8.7,6.5
2013,11,5,08:00,UTC,7,983.9,1.7,97,3.1,-1,6.1,5.6,7520,148,9,7
2013,11,5,09:00,UTC,7,983.1,1.8,96,0.5,-1,6.5,5.9,30120,158,11.4,7.7
2013,11,5,10:00,UTC,7,981.9,0.4,96,1,-1,6.7,6.1,8070,158,11.4,8.3
2013,11,5,11:00,UTC,7,981.5,1.7,96,0.8,-1,7,6.5,14310,184,10.8,7.5
2013,11,5,12:00,UTC,7,981.6,1,92,0,-1,7.4,6.3,26380,210,14.7,11.4
2013,11,5,13:00,UTC,7,982.2,0.1,91,0,-1,6.9,5.6,11460,203,13.3,10.2
2013,11,5,14:00,UTC,7,982.6,-1,89,0,-1,6.8,5.1,38480,210,12.7,9.2
2013,11,5,15:00,UTC,7,983.2,-1,80,0,-1,7,3.8,50000,218,14.5,10.6
2013,11,5,16:00,UTC,4,983.8,-1,82,0,-1,6.7,3.7,50000,220,14.2,10.2
2013,11,5,17:00,UTC,6,984.1,-1,85,0,-1,6.8,4.6,50000,208,13.1,8.6
2013,11,5,18:00,UTC,7,984.6,0.4,94,0,-1,5.9,5,28930,203,11.3,8.6
2013,11,5,19:00,UTC,7,985.4,-1,94,0,-1,5.9,5,46940,210,8.9,6.7
2013,11,5,20:00,UTC,4,986.1,-1,91,0,-1,5.6,4.3,50000,215,8.3,6.3
2013,11,5,21:00,UTC,7,986.7,-1,92,0,-1,5.8,4.5,50000,219,8.1,5.7
2013,11,5,22:00,UTC,1,987.4,-1,92,0,-1,5.4,4.2,50000,232,7.8,5.6
2013,11,5,23:00,UTC,7,988,-1,92,0,-1,5.4,4.2,50000,217,6.4,5
2013,11,6,00:00,UTC,7,988.5,-1,94,0,-1,4.7,3.9,50000,221,4.9,4.1
2013,11,6,01:00,UTC,3,988.7,-1,97,0,-1,4.4,3.9,50000,201,5.2,4.6
2013,11,6,02:00,UTC,2,989.2,-1,97,0,-1,3.6,3.2,25940,207,2.8,2.4
2013,11,6,03:00,UTC,6,989.5,-1,98,0,-1,3.5,3.2,38640,214,3.5,2.8
2013,11,6,04:00,UTC,0,990,-1,98,0,-1,3,2.7,31120,226,3.1,2.7
2013,11,6,05:00,UTC,0,990.1,-1,98,0,-1,2.9,2.6,39030,206,2.4,2.2
2013,11,6,06:00,UTC,7,990.6,-1,98,0,-1,2.6,2.4,23080,209,2.8,2.3
2013,11,6,07:00,UTC,7,990.8,-1,98,0,-1,2.4,2.2,11300,188,1.6,1.1
2013,11,6,08:00,UTC,7,990.6,-1,98,0,-1,3.6,3.4,14070,151,1.1,0.9
2013,11,6,09:00,UTC,5,990.8,-1,98,0,-1,5.2,4.8,38550,154,2.5,1.8
2013,11,6,10:00,UTC,7,990.6,-1,95,0,-1,6.4,5.7,29350,0,1.2,0
2013,11,6,11:00,UTC,1,990.6,-1,91,0,-1,7,5.6,39600,241,3.1,2.3
2013,11,6,12:00,UTC,1,990.8,-1,85,0,-1,7.4,5,50000,231,3,2.3
2013,11,6,13:00,UTC,4,991.3,-1,90,0,-1,5.7,4.3,50000,251,3.2,2.8
2013,11,6,14:00,UTC,7,991.7,-1,93,0,-1,5.1,4,50000,241,3.1,2.9
2013,11,6,15:00,UTC,4,992.1,-1,93,0,-1,4.6,3.5,50000,246,4.1,3.5
2013,11,6,16:00,UTC,7,992.5,-1,95,0,-1,4.3,3.6,29730,235,2.8,2.1
2013,11,6,17:00,UTC,7,993.1,0.2,96,0.2,-1,4.4,3.8,28310,218,2.5,2.1
2013,11,6,18:00,UTC,1,993.7,-1,97,0,-1,3.1,2.8,11240,235,2.5,2.3
2013,11,6,19:00,UTC,3,994.2,,98,0,-1,2.4,2.1,7430,244,4.4,3.5
2013,11,6,20:00,UTC,7,994.5,,98,0,-1,2.8,2.5,36770,245,3.5,2.8
2013,11,6,21:00,UTC,7,995.1,,98,0,-1,3,2.7,16810,251,2.9,2.3
2013,11,6,22:00,UTC,7,995.7,,98,0,-1,3.3,3,21000,292,3.8,3.2
2013,11,6,23:00,UTC,7,996,,98,0,-1,3.2,2.9,14680,233,3,2.6
2013,11,7,00:00,UTC,8,996.4,,98,0,-1,3.4,3.2,34260,242,3.7,3
2013,11,7,01:00,UTC,7,996.7,,98,0,-1,3.1,2.8,31680,237,1.8,1.3
2013,11,7,02:00,UTC,7,997.2,,98,0,-1,3.3,3,40430,231,4,3.2
2013,11,7,03:00,UTC,8,997.5,,98,0,-1,3.2,2.9,16870,240,2.5,2.1
2013,11,7,04:00,UTC,8,997.5,,98,0,-1,3.9,3.6,50000,213,3.5,2.7
2013,11,7,05:00,UTC,8,997.7,,96,0,-1,3.7,3.1,50000,251,2.6,2.2
2013,11,7,06:00,UTC,7,997.9,,96,0,-1,3.5,2.9,47970,253,2.8,2.2
2013,11,7,07:00,UTC,1,998.2,-1,96,0,-1,3.1,2.5,16640,181,1.2,0.8
2013,11,7,08:00,UTC,3,998.4,-1,97,0,-1,3.4,3,13010,212,0.9,0.7
2013,11,7,09:00,UTC,7,998.5,-1,94,0,-1,5,4.1,25900,144,1.4,1
2013,11,7,10:00,UTC,7,998.6,-1,94,0,-1,5.4,4.5,12530,241,4,2.8
2013,11,7,11:00,UTC,4,998.7,-1,88,0,-1,6.2,4.4,47320,210,2.7,1.9
2013,11,7,12:00,UTC,7,999,-1,89,0,-1,5.6,4,50000,204,2.7,2.2
2013,11,7,13:00,UTC,7,999,-1,94,0,-1,5.3,4.3,37770,201,3,2.3
2013,11,7,14:00,UTC,7,998.9,-1,96,0,-1,5,4.4,21180,210,2.8,2.2
2013,11,7,15:00,UTC,7,999.3,-1,97,0,-1,3.8,3.3,11790,163,2.4,1.4
2013,11,7,16:00,UTC,7,999.3,-1,96,0,-1,4.4,3.8,32410,148,2.8,2.5
2013,11,7,17:00,UTC,7,999.3,-1,93,0,-1,4.6,3.5,50000,192,4.1,3.4
2013,11,7,18:00,UTC,7,999.2,-1,95,0,-1,3.8,3,46680,195,4.8,3.9
2013,11,7,19:00,UTC,4,999.2,-1,97,0,-1,3.6,3.2,21890,188,4.1,3.4
2013,11,7,20:00,UTC,7,998.9,-1,97,0,-1,3.8,3.5,20770,182,3.8,3
2013,11,7,21:00,UTC,7,999,0.2,96,1.3,-1,4.3,3.8,14710,197,5.1,3.6
2013,11,7,22:00,UTC,7,998.8,-1,96,0,-1,4.6,4,50000,180,4.5,3.5
2013,11,7,23:00,UTC,7,998.4,-1,97,0,-1,4,3.6,21440,165,3,2.4
2013,11,8,00:00,UTC,7,998.1,-1,98,0,-1,4.9,4.6,10190,179,4.7,3.5
2013,11,8,01:00,UTC,7,997.9,0.2,96,0,-1,4.8,4.2,49670,200,5.6,4.2
2013,11,8,02:00,UTC,7,997.2,-1,96,0,-1,5.3,4.7,36970,179,4.9,3.5
2013,11,8,03:00,UTC,7,996.7,-1,97,0,-1,5.5,5,9670,188,6.2,4.5
2013,11,8,04:00,UTC,7,996.5,3,94,1,-1,4.4,3.6,29260,198,6.8,5.1
2013,11,8,05:00,UTC,7,996.2,1.1,97,0.5,-1,4.8,4.4,18570,186,7.1,4.1
2013,11,8,06:00,UTC,7,996.4,-1,97,0,-1,4.7,4.3,50000,207,4.3,3.8
2013,11,8,07:00,UTC,7,997.1,-1,95,0,-1,5.1,4.3,13730,245,8.7,6.1
2013,11,8,08:00,UTC,7,997.5,-1,94,0,-1,5.3,4.5,50000,234,8,5.8
2013,11,8,09:00,UTC,7,998.2,-1,92,0,-1,5.2,4,50000,242,7.5,5.7
2013,11,8,10:00,UTC,7,998.9,-1,91,0,-1,5.7,4.3,50000,251,7.8,5.6
2013,11,8,11:00,UTC,7,999.7,0.5,93,0,-1,5.2,4.1,50000,250,7.6,5.8
2013,11,8,12:00,UTC,8,1000.5,-1,93,0,-1,5.2,4.1,50000,243,6.5,5
2013,11,8,13:00,UTC,7,1001.5,-1,86,0,-1,5.2,2.9,50000,264,8.7,5.8
2013,11,8,14:00,UTC,7,1002.5,-1,87,0,-1,4.8,2.7,50000,255,6.7,5.1
2013,11,8,15:00,UTC,1,1003.4,-1,92,0,-1,3.4,2.2,50000,238,4,3
2013,11,8,16:00,UTC,6,1003.9,-1,92,0,-1,3.4,2.3,50000,232,5.2,3.2
2013,11,8,17:00,UTC,8,1004.4,-1,92,0,-1,4.7,3.4,41490,218,4.4,3.5
2013,11,8,18:00,UTC,7,1004.6,-1,94,0,-1,5.3,4.4,25500,219,6,4.7
2013,11,8,19:00,UTC,7,1005.1,-1,95,0,-1,5.3,4.7,23430,213,5.5,4.4
2013,11,8,20:00,UTC,4,1005.6,-1,95,0,-1,5.1,4.4,21810,223,4.9,4
2013,11,8,21:00,UTC,7,1005.9,-1,96,0,-1,5.4,4.9,19600,228,6.1,4.5
2013,11,8,22:00,UTC,7,1006.2,-1,93,0,-1,5.6,4.5,41790,233,4.7,3.7
2013,11,8,23:00,UTC,7,1006.6,0.4,97,0.6,-1,5.6,5.1,19570,222,4.1,3.3
2013,11,9,00:00,UTC,7,1006.8,-1,97,0,-1,6.4,5.9,16370,228,5.4,4
2013,11,9,01:00,UTC,7,1007.2,-1,97,0,-1,6.5,6.1,15150,221,4.8,3.7
2013,11,9,02:00,UTC,7,1007.3,-1,97,0,-1,6.8,6.3,15110,209,5.9,4.9
2013,11,9,03:00,UTC,7,1007.4,-1,97,0,-1,7.1,6.6,14970,218,7.7,5.6
2013,11,9,04:00,UTC,7,1007.9,-1,93,0,-1,6.9,5.7,23400,224,7.4,5.6
2013,11,9,05:00,UTC,7,1008.3,-1,94,0,-1,6.4,5.5,17650,208,5.7,4.6
2013,11,9,06:00,UTC,6,1008.8,-1,94,0,-1,6.7,5.8,17620,217,6.8,5.4
2013,11,9,07:00,UTC,7,1009.3,-1,96,0,-1,6.8,6.3,12820,195,4.1,3.3
2013,11,9,08:00,UTC,8,1009.7,-1,94,0,-1,7.2,6.4,18870,203,7.8,5.8
2013,11,9,09:00,UTC,7,1009.7,-1,94,0,-1,7.3,6.4,20130,198,7.6,5.4
2013,11,9,10:00,UTC,7,1009.6,-1,94,0,-1,7.1,6.1,21680,201,7.9,6.3
2013,11,9,11:00,UTC,6,1009.1,-1,92,0,-1,6.9,5.7,28770,197,7.1,5.4
2013,11,9,12:00,UTC,8,1008.8,-1,91,0,-1,6.9,5.5,32960,189,6.5,4.8
2013,11,9,13:00,UTC,7,1008,-1,91,0,-1,6.8,5.5,29340,166,5,3.7
2013,11,9,14:00,UTC,7,1007.4,-1,92,0,-1,6.3,5.1,27400,142,4.4,3.5
2013,11,9,15:00,UTC,7,1006.5,-1,90,0,-1,6.4,4.9,38570,142,7.9,5.5
2013,11,9,16:00,UTC,7,1005.2,-1,91,0,-1,5.6,4.2,46200,121,7.5,5.3
2013,11,9,17:00,UTC,7,1003.9,-1,90,0,-1,5.4,3.9,44640,111,8.4,5.8
2013,11,9,18:00,UTC,7,1002.8,-1,89,0,-1,5.1,3.4,50000,117,11.1,8.3
2013,11,9,19:00,UTC,7,1001.1,0.7,94,1.4,-1,4.4,3.6,8570,116,10.3,7.5
2013,11,9,20:00,UTC,7,999.2,3.5,96,4.4,-1,4.4,3.8,7790,113,11,7.8
2013,11,9,21:00,UTC,7,998.1,3.3,94,1.2,-1,3.9,3,8680,132,12.4,9.6
2013,11,9,22:00,UTC,7,996.6,1.4,97,0.5,-1,4.1,3.6,6610,125,9.5,6.9
2013,11,9,23:00,UTC,8,995.6,0.8,98,0.4,-1,4.6,4.3,31100,137,6.3,5.1
2013,11,10,00:00,UTC,8,994.7,-1,98,0,-1,6.2,5.9,18080,171,7.2,4.5
2013,11,10,01:00,UTC,7,994.3,0.4,94,0,-1,7.2,6.2,17470,191,12.9,8.8
2013,11,10,02:00,UTC,7,994.4,0.4,93,0.6,-1,7,6,25450,209,14.6,9.7
2013,11,10,03:00,UTC,7,994.4,-1,92,0,-1,6.8,5.5,50000,206,11.2,8.7
2013,11,10,04:00,UTC,7,994.5,-1,89,0,-1,6.7,5,50000,206,14,9.9
2013,11,10,05:00,UTC,7,994.8,-1,88,0,-1,6.7,5,50000,203,12.8,9.5
2013,11,10,06:00,UTC,7,994.8,-1,86,0,-1,6.5,4.2,48140,213,12.8,7.8
2013,11,10,07:00,UTC,7,995,0.5,90,1.9,-1,6.4,4.9,13190,211,14.1,10.2
2013,11,10,08:00,UTC,7,995.6,0.1,87,0,-1,6.6,4.6,7100,225,16.6,11.4
2013,11,10,09:00,UTC,7,996.2,1.1,91,1,-1,6.3,4.9,7130,225,20,12.3
2013,11,10,10:00,UTC,7,996.4,0.5,88,0.3,-1,7,5.1,16210,227,20,12.7
2013,11,10,11:00,UTC,7,997,-1,81,0,-1,7.3,4.3,50000,230,21,12.2
2013,11,10,12:00,UTC,7,998.1,-1,88,0,-1,6.5,4.6,50000,239,14.2,9.6
2013,11,10,13:00,UTC,7,999,-1,84,0,-1,6.5,4,50000,241,13.1,9.9
2013,11,10,14:00,UTC,7,1000.1,-1,87,0,-1,6,4,50000,243,10.5,7.7
2013,11,10,15:00,UTC,7,1001.7,-1,90,0,-1,5.2,3.7,47090,262,8.8,6
2013,11,10,16:00,UTC,6,1003.1,-1,89,0,-1,4.3,2.8,50000,250,5.6,4
2013,11,10,17:00,UTC,3,1004.3,-1,97,0,-1,3.1,2.6,50000,239,5.3,4.2
2013,11,10,18:00,UTC,7,1005.5,-1,95,0,-1,3.8,3,50000,248,5.3,4.1
2013,11,10,19:00,UTC,4,1006.4,-1,95,0,-1,3,2.3,50000,247,4.1,3.6
2013,11,10,20:00,UTC,0,1007.5,-1,97,0,-1,1.5,1.1,50000,249,3.6,3.3
2013,11,10,21:00,UTC,0,1008.5,-1,98,0,-1,1.5,1.2,44360,251,3.9,3.4
2013,11,10,22:00,UTC,0,1009.7,-1,98,0,-1,0.8,0.5,12710,247,3.7,3.3
2013,11,10,23:00,UTC,2,1010.6,-1,98,0,-1,0.5,0.3,15960,242,4.6,4.1
2013,11,11,00:00,UTC,6,1011.5,-1,99,0,-1,0.9,0.7,24270,266,4.3,3.7
2013,11,11,01:00,UTC,2,1012.3,-1,98,0,-1,0.6,0.4,29470,265,3.2,2.8
2013,11,11,02:00,UTC,8,1013.2,-1,98,0,-1,1.4,1.2,42910,271,2.9,2.5
2013,11,11,03:00,UTC,7,1014.2,-1,98,0,-1,1.5,1.3,35870,244,3.1,2.7
2013,11,11,04:00,UTC,5,1014.9,-1,98,0,-1,1.3,1,50000,257,3.4,2.9
2013,11,11,05:00,UTC,7,1015.7,-1,98,0,-1,1.5,1.2,41240,263,3.3,2.6
2013,11,11,06:00,UTC,0,1016.9,-1,97,0,-1,0.8,0.4,50000,279,3.5,2.8
2013,11,11,07:00,UTC,0,1017.7,-1,97,0,-1,0.4,0,48050,293,3.3,2.7
2013,11,11,08:00,UTC,0,1018.5,-1,96,0,-1,1.9,1.3,44810,289,4.2,2.8
2013,11,11,09:00,UTC,0,1019.2,-1,90,0,-1,2.8,1.3,50000,295,4.4,3.5
2013,11,11,10:00,UTC,0,1019.9,-1,85,0,-1,3.7,1.4,48800,312,5.4,3.7
2013,11,11,11:00,UTC,1,1020.7,-1,83,0,-1,4.1,1.4,50000,313,5.1,3.4
2013,11,11,12:00,UTC,0,1021.4,-1,80,0,-1,4.1,0.9,50000,307,5.9,4.1
2013,11,11,13:00,UTC,0,1021.9,-1,82,0,-1,3.6,0.9,50000,281,3.6,2.5
2013,11,11,14:00,UTC,1,1022.4,-1,87,0,-1,2.4,0.4,50000,266,2.2,1.8
2013,11,11,15:00,UTC,6,1023.1,-1,89,0,-1,1.5,-0.1,50000,285,3,2.2
2013,11,11,16:00,UTC,0,1023.6,-1,93,0,-1,0.2,-0.8,50000,250,3.2,2.8
2013,11,11,17:00,UTC,0,1024.1,-1,95,0,-1,-0.3,-0.9,49080,254,2.8,2.5
2013,11,11,18:00,UTC,0,1024.6,-1,96,0,-1,-0.8,-1.3,27750,228,2.5,2.1
2013,11,11,19:00,UTC,0,1024.6,-1,97,0,-1,-0.9,-1.4,29180,239,2.6,2.4
2013,11,11,20:00,UTC,1,1025.1,-1,98,0,-1,-1.6,-1.9,26630,226,3,2.6
2013,11,11,21:00,UTC,0,1024.9,-1,98,0,-1,-1.3,-1.6,41150,222,2.8,2.2
